# Project_code     RA                   Dec                  Release_date   Release_date_Mjd   Group_ous_id              Member_ous_id             Asdm_uid                   Field_of_view       
# 
  2013.1.00034.S   150.58550833333334   2.6747               2015-10-27     57322.0            uid://A001/X122/Xe9       uid://A001/X122/Xea       uid://A002/X8602fa/X2de7   25.714285714285715  
  2013.1.00034.S   150.21742916666668   2.1140805555555557   2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   149.83252916666666   2.0660194444444446   2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   149.40164166666668   2.450861111111111    2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   149.98132083333334   2.2536388888888887   2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   150.01817083333333   2.417738888888889    2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   150.0946             2.128030555555556    2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   150.35244166666666   2.210138888888889    2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   150.12355833333334   2.1498111111111116   2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   149.73947916666665   2.34135              2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   149.86005000000003   2.4920194444444443   2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   149.69609166666666   2.1223388888888888   2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   149.81170833333337   2.212338888888889    2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   150.27117916666666   2.318369444444445    2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   149.83882083333333   2.37745              2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   150.07474166666665   2.5129805555555556   2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   150.39865            2.1885194444444442   2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   149.90857916666667   2.483311111111111    2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   150.09812916666667   2.165811111111111    2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   149.59859166666666   2.200388888888889    2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   150.36705            2.2409694444444446   2015-10-29     57324.0            uid://A001/X122/Xe0       uid://A001/X122/Xe1       uid://A002/X87c075/X18ef   18.340901017141245  
  2013.1.00034.S   150.72200833333332   2.5419194444444444   2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   150.29267916666666   2.5466388888888885   2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   150.60335833333335   2.5365805555555556   2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   150.63377916666667   2.5783194444444444   2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   149.99212083333333   2.6934388888888887   2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   150.12660833333334   2.6960805555555556   2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   150.11024166666667   2.7515694444444443   2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   149.99797083333334   2.5782388888888894   2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   150.14710833333334   2.7314888888888893   2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   149.77562083333333   2.5571               2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   149.63665000000003   2.68245              2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   150.53979166666667   2.558580555555556    2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   149.47569166666668   2.5882194444444444   2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   149.52602083333332   2.7768611111111112   2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   150.70567083333333   2.540411111111111    2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   149.65564166666667   2.716238888888889    2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   150.31782916666666   2.7164694444444444   2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   150.01610833333334   2.7923694444444447   2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   150.45920833333335   2.671411111111111    2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   149.60072916666667   2.7628805555555553   2015-10-29     57324.0            uid://A001/X122/Xda       uid://A001/X122/Xdb       uid://A002/X8602fa/X2a7b   18.340901017141245  
  2013.1.00034.S   149.33704166666666   1.8050805555555558   2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X170    25.714285714285715  
  2013.1.00034.S   149.93035833333337   1.7687               2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X170    25.714285714285715  
  2013.1.00034.S   149.79244166666666   1.9529388888888888   2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X270    25.714285714285715  
  2013.1.00034.S   150.05980833333334   1.7217194444444444   2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X170    25.714285714285715  
  2013.1.00034.S   149.6668             1.9056305555555555   2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X170    25.714285714285715  
  2013.1.00034.S   150.39207083333332   1.9936999999999998   2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X270    25.714285714285715  
  2013.1.00034.S   150.0692416666667    1.747688888888889    2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X170    25.714285714285715  
  2013.1.00034.S   150.1545916666667    1.7549694444444444   2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X170    25.714285714285715  
  2013.1.00034.S   150.14129166666666   1.8805194444444444   2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X170    25.714285714285715  
  2013.1.00034.S   149.43697083333333   1.7761305555555555   2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X170    25.714285714285715  
  2013.1.00034.S   149.3537             1.7789111111111113   2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X170    25.714285714285715  
  2013.1.00034.S   150.33710833333333   1.6745805555555555   2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X170    25.714285714285715  
  2013.1.00034.S   149.34350833333335   1.7836               2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X170    25.714285714285715  
  2013.1.00034.S   149.59054166666667   1.850180555555556    2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X170    25.714285714285715  
  2013.1.00034.S   149.52717083333337   1.725561111111111    2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X170    25.714285714285715  
  2013.1.00034.S   149.34367916666667   1.8153611111111114   2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X170    25.714285714285715  
  2013.1.00034.S   149.3282             1.8625999999999998   2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X170    25.714285714285715  
  2013.1.00034.S   149.32835833333334   1.9069694444444445   2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X270    25.714285714285715  
  2013.1.00034.S   149.34257916666667   1.9542388888888889   2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X270    25.714285714285715  
  2013.1.00034.S   149.71670833333334   1.8609305555555553   2015-11-20     57346.0            uid://A001/X11d/Xe        uid://A001/X11d/Xf        uid://A002/X8022df/X170    25.714285714285715  
  2013.1.01292.S   150.19860416666666   2.3005738888888887   2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.1471541666667    2.3383305555555554   2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.14329583333333   2.3560008333333333   2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.081525           2.3637375            2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.1143375          2.369860555555556    2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.1940875          2.372221388888889    2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.1125375          2.376543055555556    2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.0614875          2.3786844444444446   2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.1028625          2.3844997222222224   2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.1191375          2.3863180555555554   2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.0599291666667    2.4003675            2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.18392083333333   2.402619166666667    2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.13085833333335   2.4135983333333333   2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.07544166666668   2.413768888888889    2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.13329583333334   2.4169869444444445   2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.05350000000004   2.2044652777777776   2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.13917083333334   2.4320122222222227   2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.17072916666666   2.4442980555555556   2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.07486666666668   2.445109444444445    2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.09217083333334   2.460491111111111    2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.17352083333333   2.207760555555556    2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
  2013.1.01292.S   150.14745            2.4683755555555558   2016-01-14     57401.0            uid://A001/X121/X4ec      uid://A001/X121/X4ed      uid://A002/X96e770/Xb5c    18.27174920023031   
