#          project   SB   GB   MB                    source           rms      beam_maj      beam_min       beam_PA    wavelength        obs_ra       obs_dec        cen_ra       cen_dec    FoV_ra   FoV_dec    NAXIS1    NAXIS2    PIXSC1    PIXSC2                       OBS_DATE     image_file
# 
    2015.1.00260.S    2    1    1                   _25015_     0.0941666      0.880705       0.71644      -64.9187       1207.47   150.6329167     1.5555111   150.6329320     1.5554958    41.470    41.470       378       378   0.10971   0.10971     2016-03-23T03:32:49.296000     2015.1.00260.S_SB2_GB1_MB1__25015__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    2    1    1                   _29015_     0.0894731      0.878358      0.719805      -64.4252       1207.47   150.5913333     2.1764500   150.5913486     2.1764347    41.470    41.470       378       378   0.10971   0.10971     2016-03-23T03:31:13.583999     2015.1.00260.S_SB2_GB1_MB1__29015__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    2    1    1                   _31880_      0.092782      0.869107      0.722873      -63.6355       1207.47   150.2102500     2.5654194   150.2102653     2.5654042    41.470    41.470       378       378   0.10971   0.10971     2016-03-23T03:23:06.720000     2015.1.00260.S_SB2_GB1_MB1__31880__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    2    1    1                   _32157_     0.0916869      0.901792      0.717794      -63.5342       1207.47   150.0145833     2.5991194   150.0145986     2.5991042    41.470    41.470       378       378   0.10971   0.10971     2016-03-23T03:39:17.904000     2015.1.00260.S_SB2_GB1_MB1__32157__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    2    1    1                   _35349_     0.0933417      0.884688      0.717553      -64.4639       1207.47   150.4990000     1.7244611   150.4990153     1.7244458    41.470    41.470       378       378   0.10971   0.10971     2016-03-23T03:34:24.864001     2015.1.00260.S_SB2_GB1_MB1__35349__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    2    1    1                   _38758_     0.0927276      0.867943      0.723263      -63.7596       1207.47   150.2308333     2.5781611   150.2308486     2.5781458    41.470    41.470       378       378   0.10971   0.10971     2016-03-23T03:22:03.167999     2015.1.00260.S_SB2_GB1_MB1__38758__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    2    1    1                   _40921_     0.0942472      0.886292      0.715724      -64.5141       1207.47   150.0285833     2.2099000   150.0285986     2.2098847    41.470    41.470       378       378   0.10971   0.10971     2016-03-23T03:32:17.520000     2015.1.00260.S_SB2_GB1_MB1__40921__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    2    1    1                   _41299_     0.0934061      0.870142      0.721633      -63.9541       1207.47   150.6762917     2.5271694   150.6763070     2.5271542    41.470    41.470       378       378   0.10971   0.10971     2016-03-23T03:26:20.399999     2015.1.00260.S_SB2_GB1_MB1__41299__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    2    1    1                   _44404_     0.0909686       0.89867      0.714234      -63.7759       1207.47   149.7577500     2.2470306   149.7577653     2.2470153    41.470    41.470       378       378   0.10971   0.10971     2016-03-23T03:38:14.351999     2015.1.00260.S_SB2_GB1_MB1__44404__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    2    1    1                   _50397_     0.0903802      0.900804      0.713891      -64.0434       1207.47   149.8520000     1.9984306   149.8520153     1.9984153    41.470    41.470       378       378   0.10971   0.10971     2016-03-23T03:39:49.680001     2015.1.00260.S_SB2_GB1_MB1__50397__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    2    1    1                   _51936_     0.0946962       0.86961      0.719826      -63.6868       1207.47   149.8519167     2.7185889   149.8519320     2.7185736    41.470    41.470       378       378   0.10971   0.10971     2016-03-23T03:22:34.944000     2015.1.00260.S_SB2_GB1_MB1__51936__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    2    1    1                    _6887_     0.0883109      0.882543      0.721301      -63.2621       1207.47   150.5684583     2.6411611   150.5684736     2.6411458    41.470    41.470       378       378   0.10971   0.10971     2016-03-23T03:31:45.359999     2015.1.00260.S_SB2_GB1_MB1__6887__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    2    1    1                    _7395_     0.0970982      0.893981       0.71715      -63.0897       1207.47   149.9832500     2.7208806   149.9832653     2.7208653    41.470    41.470       378       378   0.10971   0.10971     2016-03-23T03:34:56.736000     2015.1.00260.S_SB2_GB1_MB1__7395__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    2    1    1                     _860_     0.0970135      0.867441      0.718511      -66.0288       1207.47   149.6824583     1.6390111   149.6824736     1.6389958    41.470    41.470       378       378   0.10971   0.10971     2016-03-23T03:24:42.960000     2015.1.00260.S_SB2_GB1_MB1__860__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _11434_      0.082056      0.896227      0.787111       64.5548       1312.58   150.6256667     1.7653306   150.6256833     1.7653139    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:37:39.840000     2015.1.00260.S_SB3_GB1_MB1__11434__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _19726_     0.0818335      0.883192      0.796934       66.4958       1312.58   149.6797917     2.5489889   149.6798083     2.5489722    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:47:39.696000     2015.1.00260.S_SB3_GB1_MB1__19726__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _21074_     0.0809846       0.89583      0.790584       62.6784       1312.58   150.0372917     2.6696306   150.0373084     2.6696139    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:36:48.959999     2015.1.00260.S_SB3_GB1_MB1__21074__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _25452_     0.0791228      0.899947      0.783684       63.8917       1312.58   150.0564583     1.6274889   150.0564750     1.6274722    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:31:46.704000     2015.1.00260.S_SB3_GB1_MB1__25452__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _30122_      0.081734      0.890741      0.792419       64.8382       1312.58   150.0365000     2.3172111   150.0365167     2.3171944    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:41:25.200000     2015.1.00260.S_SB3_GB1_MB1__30122__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _31450_     0.0828285      0.883495      0.796573       66.4829       1312.58   150.5800000     2.5037500   150.5800167     2.5037333    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:50:09.456000     2015.1.00260.S_SB3_GB1_MB1__31450__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _35213_     0.0810749      0.883829      0.791321       67.3535       1312.58   149.7258333     1.6874500   149.7258500     1.6874333    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:44:44.880000     2015.1.00260.S_SB3_GB1_MB1__35213__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _38986_     0.0815619      0.893647      0.792451       63.4184       1312.58   149.4779583     2.6424611   149.4779750     2.6424444    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:35:59.040000     2015.1.00260.S_SB3_GB1_MB1__38986__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _39598_     0.0808744      0.892504      0.793623       63.8714       1312.58   150.3137083     2.8035889   150.3137250     2.8035722    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:42:15.120000     2015.1.00260.S_SB3_GB1_MB1__39598__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _42925_     0.0833202      0.897541      0.786302       63.8489       1312.58   150.4719583     1.8438806   150.4719750     1.8438639    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:35:07.535999     2015.1.00260.S_SB3_GB1_MB1__42925__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _48987_     0.0808432      0.883684      0.793544       67.1588       1312.58   149.6211250     2.0796111   149.6211417     2.0795944    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:45:34.800000     2015.1.00260.S_SB3_GB1_MB1__48987__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _49320_     0.0830955      0.884128      0.796065       66.2476       1312.58   150.4053750     2.5824000   150.4053917     2.5823833    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:49:19.536000     2015.1.00260.S_SB3_GB1_MB1__49320__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _51280_     0.0806067      0.893569      0.787464       65.2963       1312.58   150.5470000     1.6185306   150.5470167     1.6185139    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:39:33.024000     2015.1.00260.S_SB3_GB1_MB1__51280__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _51330_     0.0784885      0.898302      0.784839       63.8055       1312.58   149.9915417     1.7242389   149.9915583     1.7242222    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:32:36.624001     2015.1.00260.S_SB3_GB1_MB1__51330__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _51670_     0.0796171      0.898395       0.78658       62.9711       1312.58   149.8815417     2.3180611   149.8815583     2.3180444    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:33:26.544000     2015.1.00260.S_SB3_GB1_MB1__51670__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _51673_     0.0780085      0.888291      0.793905       65.8204       1312.58   149.9198333     2.3274194   149.9198500     2.3274028    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:43:05.040000     2015.1.00260.S_SB3_GB1_MB1__51673__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                   _51978_     0.0790162      0.882414      0.799439       66.7617       1312.58   150.4908750     2.7755111   150.4908917     2.7754944    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:50:59.376000     2015.1.00260.S_SB3_GB1_MB1__51978__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                    _5973_     0.0834737      0.883412      0.796219       66.7058       1312.58   149.9742083     2.4969694   149.9742250     2.4969528    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:48:29.616000     2015.1.00260.S_SB3_GB1_MB1__5973__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                    _6913_     0.0802066      0.889088      0.794612       65.0486       1312.58   150.1074583     2.6459306   150.1074750     2.6459139    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:43:54.960000     2015.1.00260.S_SB3_GB1_MB1__6913__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    3    1    1                    _9478_      0.083283      0.898538      0.784234       64.0157       1312.58   150.6431667     1.5581889   150.6431833     1.5581722    45.240    45.240       378       378   0.11968   0.11968     2016-03-23T01:34:17.616000     2015.1.00260.S_SB3_GB1_MB1__9478__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    4    1    1                   _11796_     0.0809183      0.831659      0.735804       58.7329       1189.42   149.7128333     1.8137194   149.7128486     1.8137042    39.490    39.490       360       360   0.10969   0.10969     2016-03-29T01:12:00.336000     2015.1.00260.S_SB4_GB1_MB1__11796__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    4    1    1                    _1338_      0.080398      0.837977      0.733727       59.0456       1189.42   150.0550000     1.7341389   150.0550153     1.7341236    39.490    39.490       360       360   0.10969   0.10969     2016-03-29T01:10:12.240000     2015.1.00260.S_SB4_GB1_MB1__1338__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    4    1    1                   _14219_     0.0836286      0.846939      0.731323       58.8819       1189.42   150.5229167     2.0466306   150.5229320     2.0466153    39.490    39.490       360       360   0.10969   0.10969     2016-03-29T01:05:30.096001     2015.1.00260.S_SB4_GB1_MB1__14219__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    4    1    1                   _15069_     0.0789184      0.828399      0.739366       59.3196       1189.42   149.6961250     2.1226194   149.6961403     2.1226042    39.490    39.490       360       360   0.10969   0.10969     2016-03-29T01:15:39.120000     2015.1.00260.S_SB4_GB1_MB1__15069__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    4    1    1                   _19902_     0.0804778      0.825234      0.742307       59.4329       1189.42   149.9920000     2.5627306   149.9920153     2.5627153    39.490    39.490       360       360   0.10969   0.10969     2016-03-29T01:20:53.712000     2015.1.00260.S_SB4_GB1_MB1__19902__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    4    1    1                   _25494_     0.0819058      0.839021       0.73277       57.9008       1189.42   149.9765833     1.6375000   149.9765986     1.6374847    39.490    39.490       360       360   0.10969   0.10969     2016-03-29T01:07:18.000000     2015.1.00260.S_SB4_GB1_MB1__25494__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    4    1    1                   _27172_      0.081135      0.838976       0.73222       58.2396       1189.42   150.4176667     1.9304611   150.4176820     1.9304458    39.490    39.490       360       360   0.10969   0.10969     2016-03-29T01:09:18.287999     2015.1.00260.S_SB4_GB1_MB1__27172__sci.spw0_1_2_3.cont.I.image.fits
    2015.1.00260.S    4    1    1                    _2822_     0.0814429      0.843308      0.729585       58.3123       1189.41   149.6333750     2.0039389   149.6333903     2.0039236    39.490    39.490       360       360   0.10969   0.10969     2016-03-29T01:02:47.423999     2015.1.00260.S_SB4_GB1_MB1__2822__sci.spw0_1_2_3.cont.I.image.fits
